Keywords,Date and Time,Source,Event ID,Task Category,
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Administrators
	Account Domain:		Builtin
	Old Account Name:	Administrators
	New Account Name:	Administrators

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Administrators
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Users
	Account Domain:		Builtin
	Old Account Name:	Users
	New Account Name:	Users

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Users
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Guests
	Group Name:		Guests
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Guests
	Account Domain:		Builtin
	Old Account Name:	Guests
	New Account Name:	Guests

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Guests
	Group Name:		Guests
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Guests
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Backup Operators
	Group Name:		Backup Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Backup Operators
	Account Domain:		Builtin
	Old Account Name:	Backup Operators
	New Account Name:	Backup Operators

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Backup Operators
	Group Name:		Backup Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Backup Operators
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Replicator
	Group Name:		Replicator
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Replicator
	Account Domain:		Builtin
	Old Account Name:	Replicator
	New Account Name:	Replicator

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Replicator
	Group Name:		Replicator
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Replicator
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Remote Desktop Users
	Group Name:		Remote Desktop Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Remote Desktop Users
	Account Domain:		Builtin
	Old Account Name:	Remote Desktop Users
	New Account Name:	Remote Desktop Users

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Remote Desktop Users
	Group Name:		Remote Desktop Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Remote Desktop Users
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Network Configuration Operators
	Group Name:		Network Configuration Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Network Configuration Operators
	Account Domain:		Builtin
	Old Account Name:	Network Configuration Operators
	New Account Name:	Network Configuration Operators

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Network Configuration Operators
	Group Name:		Network Configuration Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Network Configuration Operators
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Power Users
	Group Name:		Power Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Power Users
	Account Domain:		Builtin
	Old Account Name:	Power Users
	New Account Name:	Power Users

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Power Users
	Group Name:		Power Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Power Users
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Performance Monitor Users
	Group Name:		Performance Monitor Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Performance Monitor Users
	Account Domain:		Builtin
	Old Account Name:	Performance Monitor Users
	New Account Name:	Performance Monitor Users

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Performance Monitor Users
	Group Name:		Performance Monitor Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Performance Monitor Users
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Performance Log Users
	Group Name:		Performance Log Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Performance Log Users
	Account Domain:		Builtin
	Old Account Name:	Performance Log Users
	New Account Name:	Performance Log Users

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Performance Log Users
	Group Name:		Performance Log Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Performance Log Users
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Distributed COM Users
	Group Name:		Distributed COM Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Distributed COM Users
	Account Domain:		Builtin
	Old Account Name:	Distributed COM Users
	New Account Name:	Distributed COM Users

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Distributed COM Users
	Group Name:		Distributed COM Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Distributed COM Users
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\IIS_IUSRS
	Group Name:		IIS_IUSRS
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\IIS_IUSRS
	Account Domain:		Builtin
	Old Account Name:	IIS_IUSRS
	New Account Name:	IIS_IUSRS

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\IIS_IUSRS
	Group Name:		IIS_IUSRS
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	IIS_IUSRS
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Cryptographic Operators
	Group Name:		Cryptographic Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Cryptographic Operators
	Account Domain:		Builtin
	Old Account Name:	Cryptographic Operators
	New Account Name:	Cryptographic Operators

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Cryptographic Operators
	Group Name:		Cryptographic Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Cryptographic Operators
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Event Log Readers
	Group Name:		Event Log Readers
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Event Log Readers
	Account Domain:		Builtin
	Old Account Name:	Event Log Readers
	New Account Name:	Event Log Readers

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Event Log Readers
	Group Name:		Event Log Readers
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Event Log Readers
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Hyper-V Administrators
	Group Name:		Hyper-V Administrators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Hyper-V Administrators
	Account Domain:		Builtin
	Old Account Name:	Hyper-V Administrators
	New Account Name:	Hyper-V Administrators

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Hyper-V Administrators
	Group Name:		Hyper-V Administrators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Hyper-V Administrators
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Access Control Assistance Operators
	Group Name:		Access Control Assistance Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Access Control Assistance Operators
	Account Domain:		Builtin
	Old Account Name:	Access Control Assistance Operators
	New Account Name:	Access Control Assistance Operators

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Access Control Assistance Operators
	Group Name:		Access Control Assistance Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Access Control Assistance Operators
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Remote Management Users
	Group Name:		Remote Management Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Remote Management Users
	Account Domain:		Builtin
	Old Account Name:	Remote Management Users
	New Account Name:	Remote Management Users

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Remote Management Users
	Group Name:		Remote Management Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Remote Management Users
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\System Managed Accounts Group
	Group Name:		System Managed Accounts Group
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\System Managed Accounts Group
	Account Domain:		Builtin
	Old Account Name:	System Managed Accounts Group
	New Account Name:	System Managed Accounts Group

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\System Managed Accounts Group
	Group Name:		System Managed Accounts Group
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	System Managed Accounts Group
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Device Owners
	Group Name:		Device Owners
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Device Owners
	Account Domain:		Builtin
	Old Account Name:	Device Owners
	New Account Name:	Device Owners

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Device Owners
	Group Name:		Device Owners
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Device Owners
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\Administrator
	Account Name:		Administrator
	Account Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	Administrator
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	<never>
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x211
	New UAC Value:		0x211
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
